firsturl,date,chjh,mzelst
https://t.co/W7qHTT8yqw,"November 25, 2015 at 09:22AM",1,1
https://t.co/k5APknllTx,"December 02, 2015 at 04:14PM",1,1
https://t.co/xJVcEjhCJ6,"December 02, 2015 at 04:05PM",1,1
NA,"November 12, 2015 at 05:03PM",1,1
https://t.co/YdAWLJUnKE,"November 18, 2015 at 04:30PM",1,1
NA,"December 05, 2015 at 12:02PM",1,1
NA,"October 31, 2015 at 12:43AM",1,1
https://t.co/4MvcKNT1sc,"November 12, 2015 at 05:39PM",1,1
https://t.co/bydbRVRUyb,"December 05, 2015 at 11:28AM",1,1
https://t.co/ESKdB8Qksi,"December 04, 2015 at 11:31PM",1,1
https://t.co/ESKdB8Qksi,"December 05, 2015 at 11:16AM",1,0
https://t.co/n5BC2IQmAt,"November 13, 2015 at 10:30PM",1,1
https://t.co/wlFbBtuemv,"December 03, 2015 at 03:06AM",1,1
https://t.co/Ed3UUw7ygr,"November 01, 2015 at 11:51PM",1,1
https://t.co/JNOr5mjCm6,"November 17, 2015 at 03:26AM",1,1
https://t.co/RBjwTBnHx6,"November 17, 2015 at 03:28AM",1,1
https://t.co/ZEqPrkqvqb,"November 27, 2015 at 05:50AM",1,1
https://t.co/ey9ud8hRBn,"October 26, 2015 at 02:17AM",1,1
http://t.co/iXJpeY3mgP,"September 08, 2015 at 12:27PM",1,1
NA,"October 24, 2015 at 11:41PM",1,1
NA,"December 07, 2015 at 06:46AM",1,1
NA,"October 31, 2015 at 08:02AM",1,1
https://t.co/obOQP4kwmW,"November 19, 2015 at 03:37AM",1,1
http://t.co/3oq7UpWKVe,"October 10, 2015 at 06:17PM",1,1
https://t.co/0PTSIKxya9,"November 12, 2015 at 08:40PM",1,1
https://t.co/CHPcESRbVH,"November 12, 2015 at 08:20PM",1,1
NA,"November 06, 2015 at 01:32PM",1,1
NA,"November 06, 2015 at 12:50PM",1,1
NA,"October 25, 2015 at 02:03AM",1,1
NA,"November 17, 2015 at 03:49PM",1,1
https://t.co/IdCpwlr03I,"December 04, 2015 at 04:51PM",1,1
https://t.co/0P4zDk5XZE,"November 26, 2015 at 05:54PM",1,1
NA,"October 24, 2015 at 10:03PM",0,0
https://t.co/qQ1fXllgvb,"December 08, 2015 at 04:00PM",1,0
https://t.co/qQ1fXllgvb,"December 07, 2015 at 07:52PM",1,1
http://t.co/r9iTepZ4Pe,"September 17, 2015 at 09:40PM",1,1
NA,"November 17, 2015 at 03:47PM",1,1
NA,"October 04, 2015 at 01:40AM",1,1
https://t.co/vJDWQvvS5a,"November 17, 2015 at 11:32AM",1,1
https://t.co/PJrMSrCxnb,"November 18, 2015 at 10:54AM",1,1
NA,"October 04, 2015 at 10:37PM",1,1
NA,"November 25, 2015 at 03:00PM",1,1
https://t.co/wwI6rB5dMW,"November 29, 2015 at 12:28PM",1,1
NA,"October 23, 2015 at 06:46AM",1,1
NA,"October 25, 2015 at 02:09AM",1,1
https://t.co/xaYAqpBxIH,"November 14, 2015 at 04:30PM",1,1
https://t.co/xaYAqpT97h,"November 14, 2015 at 10:57AM",1,1
NA,"October 15, 2015 at 12:47AM",1,1
https://t.co/xQbB2q6iml,"November 11, 2015 at 05:47PM",1,1
https://t.co/mjZlzOAE43,"November 12, 2015 at 06:17PM",1,1
http://t.co/W9zWVMdrA6,"October 01, 2015 at 04:44PM",1,1
NA,"October 25, 2015 at 08:33PM",1,1
http://t.co/LxYZfUWGIc,"October 19, 2015 at 10:12AM",0,0
NA,"October 27, 2015 at 10:24AM",0,0
https://t.co/Tv4x45VBbB,"October 27, 2015 at 10:24AM",0,0
https://t.co/muIW4OZSD2,"October 22, 2015 at 11:02AM",0,0
http://t.co/kGhNtT6yOX,"October 19, 2015 at 09:57AM",0,0
NA,"October 25, 2015 at 05:17PM",1,1
https://t.co/Ym5UQEYlm7,"November 04, 2015 at 10:02AM",0,0
NA,"October 23, 2015 at 03:59PM",0,0
NA,"October 30, 2015 at 12:11PM",1,1
NA,"November 02, 2015 at 09:37PM",0,0
http://t.co/ccRFoyajEJ,"September 08, 2015 at 02:21PM",0,0
https://t.co/jPYjJkDPaP,"October 27, 2015 at 10:32AM",0,0
NA,"October 30, 2015 at 09:25AM",1,1
NA,"October 26, 2015 at 03:48PM",1,1
http://t.co/CTKfzy7by6,"October 14, 2015 at 07:51PM",0,0
NA,"October 22, 2015 at 01:12PM",0,0
http://t.co/trDHeFtlKD,"September 22, 2015 at 02:56PM",1,1
https://t.co/b5aGRG2uxl,"November 28, 2015 at 01:31PM",1,0
NA,"October 24, 2015 at 03:43PM",0,0
https://t.co/e7CieYfYWO,"October 23, 2015 at 12:01PM",1,1
NA,"October 30, 2015 at 12:38PM",0,0
https://t.co/F97iVFvwIe,"October 21, 2015 at 09:40AM",0,0
NA,"October 07, 2015 at 04:39PM",1,1
NA,"October 25, 2015 at 02:51PM",1,1
http://t.co/uzvE3CHHyD,"September 09, 2015 at 03:36PM",0,0
https://t.co/Ug8RI9XVbb,"October 24, 2015 at 08:55AM",0,0
NA,"December 10, 2015 at 08:55PM",0,0
NA,"December 12, 2015 at 12:23AM",1,0
NA,"October 24, 2015 at 06:49PM",0,0
NA,"November 21, 2015 at 04:42PM",1,1
NA,"October 16, 2015 at 09:36PM",1,1
NA,"November 25, 2015 at 09:35PM",1,1
http://t.co/nj2fp37zN7,"September 03, 2015 at 07:02PM",1,1
https://t.co/X1UGUrOfPy,"October 27, 2015 at 02:07AM",0,0
NA,"October 24, 2015 at 06:21PM",0,0
https://t.co/q1n160i5dl,"October 23, 2015 at 09:42AM",0,0
NA,"October 26, 2015 at 03:25AM",0,0
https://t.co/j8MaEZnbwR,"November 12, 2015 at 09:59PM",1,1
NA,"August 24, 2015 at 11:54AM",0,0
https://t.co/EmNhqQt23R,"November 04, 2015 at 03:57PM",0,0
NA,"November 02, 2015 at 12:35PM",0,0
https://t.co/jsAaTrCUmF,"November 05, 2015 at 07:43PM",0,0
https://t.co/TRsy47PH5J,"November 02, 2015 at 03:28PM",1,1
https://t.co/JB0pWal81n,"December 09, 2015 at 11:01PM",1,1
http://t.co/uldTLRbdTm,"September 15, 2015 at 02:15AM",1,1
NA,"October 25, 2015 at 06:37PM",0,0
NA,"October 30, 2015 at 12:27PM",1,1
https://t.co/TwPw9aJarq,"October 26, 2015 at 10:14AM",0,0
https://t.co/g9RLAO05cr,"October 23, 2015 at 09:53AM",0,0
NA,"October 25, 2015 at 08:26AM",1,1
https://t.co/JBLQJv11R4,"November 27, 2015 at 03:28PM",1,1
https://t.co/vq7gccOBtS,"October 25, 2015 at 11:52PM",0,0
http://t.co/WbhzGTOlsq,"September 08, 2015 at 11:28AM",0,0
NA,"October 01, 2015 at 08:40PM",1,1
https://t.co/xKkGol0g84,"October 27, 2015 at 04:20PM",0,0
NA,"October 23, 2015 at 08:38PM",0,0
https://t.co/tuH8JXLGmS,"October 22, 2015 at 01:51AM",0,0
NA,"October 22, 2015 at 02:33PM",1,1
http://t.co/AO1IWf6cLN,"October 12, 2015 at 05:44AM",1,1
NA,"November 01, 2015 at 08:23AM",1,1
NA,"November 16, 2015 at 09:52PM",1,1
https://t.co/WzFMfsssHW,"October 27, 2015 at 03:14PM",0,0
https://t.co/7rmpwXjmeT,"October 20, 2015 at 04:59PM",1,1
http://t.co/XYgdJamL6J,"October 08, 2015 at 07:18PM",1,1
https://t.co/vzLsNhXJ61,"November 09, 2015 at 03:41PM",1,1
NA,"October 01, 2015 at 08:41PM",1,1
https://t.co/g3Imgaq04m,"November 18, 2015 at 04:49PM",1,1
NA,"October 29, 2015 at 12:41AM",0,0
https://t.co/HisDbJRWwT,"October 30, 2015 at 11:55AM",0,0
https://t.co/pH2EP2cx16,"October 20, 2015 at 06:16AM",0,0
https://t.co/PZ98Rusk14,"October 20, 2015 at 01:25PM",0,0
https://t.co/BksGqv9c6v,"October 23, 2015 at 05:22PM",0,0
https://t.co/L90GftJjGA,"October 20, 2015 at 01:33PM",0,0
https://t.co/j5GfmZmatI,"October 21, 2015 at 01:37PM",0,0
https://t.co/PLgwghVDzf,"October 21, 2015 at 12:59PM",0,0
https://t.co/4oTiqya3db,"October 21, 2015 at 04:31PM",0,0
https://t.co/2XBS18i3R7,"October 21, 2015 at 11:53AM",0,0
https://t.co/2XBS18i3R7,"October 21, 2015 at 12:05PM",0,0
https://t.co/ErsPcdvskl,"October 27, 2015 at 02:27PM",0,0
https://t.co/5BOibXZU5t,"October 21, 2015 at 05:48PM",0,0
https://t.co/1CRiILtxuD,"October 21, 2015 at 11:40AM",0,0
https://t.co/kQzXNQWv1M,"October 21, 2015 at 08:59AM",0,0
NA,"October 25, 2015 at 02:43AM",1,1
https://t.co/R8lQF1ZEyb,"October 31, 2015 at 08:55PM",1,1
NA,"November 12, 2015 at 11:53AM",0,0
https://t.co/IdCpwlr03I,"December 06, 2015 at 03:36PM",1,1
NA,"October 27, 2015 at 04:02PM",1,1
NA,"October 21, 2015 at 04:04PM",0,0
https://t.co/yyt1yIo6xY,"December 08, 2015 at 06:13PM",0,0
NA,"September 16, 2015 at 12:32PM",1,1
NA,"December 05, 2015 at 08:35AM",1,1
https://t.co/h2kicRD4Ig,"October 24, 2015 at 05:19PM",1,0
https://t.co/I72Ijri63r,"November 01, 2015 at 01:18AM",0,0
https://t.co/FPeIG8sEDE,"October 21, 2015 at 03:03PM",0,0
http://t.co/uN0cu9IDZV,"August 24, 2015 at 11:28AM",1,1
http://t.co/uTK0UgUbgk,"August 25, 2015 at 06:44PM",1,0
https://t.co/UtCinzVOfM,"October 21, 2015 at 02:59PM",0,0
http://t.co/4LdI7gE1od,"October 06, 2015 at 10:39PM",0,0
https://t.co/1E6K1UKpX1,"October 23, 2015 at 05:37PM",0,0
NA,"December 03, 2015 at 07:14PM",0,0
https://t.co/2YSusdO5IB,"November 14, 2015 at 09:40AM",0,0
NA,"November 23, 2015 at 04:37PM",0,0
https://t.co/g2TwD677Ls,"October 30, 2015 at 08:50AM",0,1
NA,"September 08, 2015 at 03:55PM",0,0
NA,"November 09, 2015 at 03:41PM",1,1
NA,"October 22, 2015 at 03:54PM",0,0
NA,"November 13, 2015 at 08:01PM",1,1
https://t.co/AwaSGkmcgG,"November 13, 2015 at 08:20AM",1,1
https://t.co/NW5F1Iwliu,"October 26, 2015 at 09:08AM",0,0
https://t.co/I7O8w4rFJ6,"November 24, 2015 at 03:31PM",0,1
https://t.co/0VDhl5e1d4,"October 31, 2015 at 01:24AM",0,0
NA,"October 21, 2015 at 06:39PM",0,0
https://t.co/07NPKHuR2F,"October 21, 2015 at 01:15PM",0,0
https://t.co/2r1mIUa4s0,"October 31, 2015 at 03:12PM",0,0
NA,"October 24, 2015 at 06:01PM",0,0
https://t.co/EWYMzQGNuV,"October 21, 2015 at 10:44PM",0,0
NA,"September 17, 2015 at 03:04AM",0,0
https://t.co/fsj9y0WWFq,"October 24, 2015 at 08:22PM",1,1
NA,"December 11, 2015 at 03:07PM",0,0
https://t.co/dfIfmtfZAS,"October 20, 2015 at 03:20PM",0,0
NA,"October 25, 2015 at 08:34PM",1,1
https://t.co/hwXAj6QgXR,"November 09, 2015 at 01:31AM",1,1
https://t.co/KsNdfPkV96,"October 27, 2015 at 11:48AM",0,1
http://t.co/lnguo2tO0y,"September 15, 2015 at 05:02PM",0,0
NA,"October 24, 2015 at 02:40AM",0,0
NA,"October 27, 2015 at 11:40AM",0,0
https://t.co/nkSOHIOBLu,"November 20, 2015 at 03:53PM",1,1
NA,"November 23, 2015 at 02:48PM",1,1
https://t.co/yf9giB9rAr,"October 29, 2015 at 12:16AM",1,1
https://t.co/sqOcVSaoqP,"September 23, 2015 at 04:32AM",1,1
NA,"November 04, 2015 at 04:58PM",0,0
http://t.co/NCJPPVlxPb,"September 03, 2015 at 04:07PM",1,1
https://t.co/PsYomanLLh,"September 21, 2015 at 04:41PM",0,0
NA,"November 25, 2015 at 10:51AM",0,0
NA,"September 15, 2015 at 11:30PM",1,1
NA,"October 07, 2015 at 09:37PM",0,0
NA,"October 23, 2015 at 06:14PM",1,1
https://t.co/b4gRCFN2eR,"October 21, 2015 at 05:36PM",0,0
NA,"October 30, 2015 at 12:32AM",0,0
NA,"November 04, 2015 at 04:33PM",0,0
http://t.co/tVo6N1RXVp,"October 15, 2015 at 05:10PM",1,1
NA,"September 25, 2015 at 03:25PM",1,1
http://t.co/8dCY3vW73A,"October 18, 2015 at 08:04PM",0,0
http://t.co/HfnRg4JLg7,"September 28, 2015 at 10:33PM",1,1
NA,"October 30, 2015 at 12:12PM",1,1
https://t.co/1v42zsKrbM,"September 15, 2015 at 03:17PM",1,1
https://t.co/SYs2BHtIsw,"November 16, 2015 at 03:35AM",1,1
https://t.co/na5BlCFb3j,"October 01, 2015 at 07:00PM",0,0
NA,"November 30, 2015 at 04:28PM",1,1
https://t.co/o9F7NdWWf3,"December 10, 2015 at 04:16PM",1,1
https://t.co/96cMw74OiJ,"October 22, 2015 at 06:00PM",0,0
https://t.co/SThkkyCMnl,"October 27, 2015 at 01:41AM",0,0
NA,"November 02, 2015 at 04:20PM",1,0
NA,"October 21, 2015 at 03:24PM",0,0
http://t.co/FE9Gks0w6I,"October 07, 2015 at 05:18PM",0,0
https://t.co/9rKCQyKGIi,"September 02, 2015 at 12:00PM",0,0
NA,"September 09, 2015 at 12:33PM",0,0
https://t.co/fZLrNnZTs3,"November 13, 2015 at 10:36PM",1,1
NA,"September 14, 2015 at 03:03AM",1,1
NA,"October 01, 2015 at 08:53PM",1,1
https://t.co/NFBfIqwn1o,"October 27, 2015 at 01:39AM",0,0
NA,"August 23, 2015 at 08:37AM",1,1
NA,"November 18, 2015 at 06:45PM",1,1
https://t.co/EPEZbs3CZh,"October 29, 2015 at 11:53PM",0,0
NA,"October 06, 2015 at 10:30PM",1,1
NA,"November 10, 2015 at 12:59PM",0,0
NA,"October 26, 2015 at 08:49PM",0,0
NA,"November 12, 2015 at 06:38PM",0,0
NA,"November 16, 2015 at 06:48PM",0,0
https://t.co/lAFz0sRnAv,"November 16, 2015 at 09:55AM",1,1
NA,"October 31, 2015 at 06:21PM",1,1
http://t.co/ul32qF6QCW,"October 05, 2015 at 12:59AM",1,1
https://t.co/6p3MrCErrG,"October 28, 2015 at 09:43PM",1,1
https://t.co/IOy1XRY5rR,"August 24, 2015 at 12:19PM",0,0
https://t.co/02zZE67b3D,"November 17, 2015 at 07:41PM",1,1
NA,"August 20, 2015 at 12:57PM",0,0
NA,"August 20, 2015 at 09:14PM",0,0
https://t.co/eiY3ktzaBL,"November 06, 2015 at 12:27PM",1,1
NA,"December 04, 2015 at 03:45PM",0,0
https://t.co/aVB76WeGQp,"December 02, 2015 at 02:54PM",1,1
https://t.co/jGbYRgi1sr,"October 26, 2015 at 08:39PM",0,1
https://t.co/kNWsKNGAfo,"October 26, 2015 at 08:33PM",0,1
NA,"October 26, 2015 at 08:05PM",0,0
https://t.co/ttOgMOzfSK,"November 02, 2015 at 05:01PM",0,0
NA,"October 30, 2015 at 12:29PM",1,1
https://t.co/8ZeT2e7CcC,"October 21, 2015 at 02:51PM",0,0
https://t.co/rOlqqKHsLu,"October 30, 2015 at 04:35PM",0,0
NA,"November 27, 2015 at 03:42AM",1,1
https://t.co/FrSMfDu04g,"November 20, 2015 at 02:35AM",1,1
http://t.co/CkpRj8iqHi,"September 24, 2015 at 06:55AM",1,1
http://t.co/TkAaA0D60M,"September 24, 2015 at 06:57AM",1,1
NA,"November 09, 2015 at 11:01AM",1,1
NA,"October 24, 2015 at 02:37PM",1,1
https://t.co/EvzseOVr00,"November 04, 2015 at 01:21PM",1,1
NA,"October 27, 2015 at 11:30AM",0,0
https://t.co/udpnawnK0J,"December 06, 2015 at 09:37PM",1,1
NA,"December 03, 2015 at 09:42PM",1,1
https://t.co/aw0uLhgCbR,"October 21, 2015 at 07:45PM",0,0
NA,"December 08, 2015 at 11:57AM",0,0
NA,"October 21, 2015 at 09:13PM",0,0
NA,"October 30, 2015 at 12:26PM",1,1
https://t.co/q1NFgKXnzI,"October 23, 2015 at 02:41AM",0,0
https://t.co/s7gNnQZKf4,"October 22, 2015 at 11:48AM",0,0
NA,"November 10, 2015 at 12:34AM",0,0
https://t.co/0DIwSMKIAz,"November 05, 2015 at 07:32PM",1,1
NA,"October 23, 2015 at 10:28PM",1,1
NA,"October 21, 2015 at 05:21PM",0,0
http://t.co/pboFbVLdV7,"September 25, 2015 at 07:40AM",1,1
https://t.co/ig2WeRxMUT,"October 29, 2015 at 10:28PM",0,0
https://t.co/4wiEKvLguA,"November 08, 2015 at 01:56PM",1,1
https://t.co/4Ogr4Cvvur,"October 29, 2015 at 07:26AM",1,1
https://t.co/29QhFUwznj,"October 21, 2015 at 07:24AM",0,0
https://t.co/k2nUDZxKsN,"October 21, 2015 at 02:57PM",0,0
http://t.co/u6bLrkp6RU,"October 18, 2015 at 03:55PM",0,0
https://t.co/TMVjwQMPsv,"October 21, 2015 at 04:28PM",0,0
https://t.co/e43IJXCCqK,"December 05, 2015 at 11:55AM",0,0
https://t.co/7cmHf1cGIq,"October 21, 2015 at 12:33PM",0,0
https://t.co/raHLAyS5HP,"October 21, 2015 at 10:05PM",0,0
https://t.co/ww0ieEx0Ga,"October 21, 2015 at 11:20AM",0,0
https://t.co/MNyzocYPsE,"October 24, 2015 at 07:12AM",0,0
https://t.co/qLzmd3ueEz,"October 21, 2015 at 09:56AM",0,0
http://t.co/sDLhD3oPDy,"October 19, 2015 at 09:52AM",0,0
https://t.co/b4dhhzv5rx,"October 20, 2015 at 03:44PM",0,0
https://t.co/7vZ8DMBVNp,"October 21, 2015 at 08:03AM",0,0
NA,"December 05, 2015 at 12:47AM",1,1
NA,"November 22, 2015 at 07:15PM",0,1
https://t.co/wAWoTwaOtg,"October 24, 2015 at 05:38PM",0,0
https://t.co/UVC17zYkGC,"October 24, 2015 at 12:29AM",0,0
https://t.co/7rXgZa0bDM,"October 21, 2015 at 02:22PM",0,0
NA,"August 31, 2015 at 11:53PM",1,1
NA,"October 27, 2015 at 03:19PM",0,0
https://t.co/LaYRGqjh4H,"November 24, 2015 at 09:08AM",1,1
NA,"November 28, 2015 at 08:22PM",1,1
https://t.co/kUkParmfP6,"October 21, 2015 at 12:29PM",0,0
NA,"October 24, 2015 at 05:27PM",0,0
https://t.co/c4jQjuN02F,"November 17, 2015 at 07:15PM",0,0
http://t.co/nM3CViJnw3,"September 15, 2015 at 03:23PM",1,1
https://t.co/U0ohaSqZf7,"October 21, 2015 at 11:47AM",0,0
NA,"October 25, 2015 at 06:01PM",0,0
https://t.co/8Kv8I2aT8G,"November 19, 2015 at 09:38PM",1,1
https://t.co/WEmcPwSAu3,"October 22, 2015 at 02:09PM",0,0
NA,"November 11, 2015 at 05:26PM",0,0
https://t.co/JwVVu6HGyR,"October 10, 2015 at 11:20AM",0,0
https://t.co/adbYwFps7w,"December 11, 2015 at 09:51PM",1,1
https://t.co/XkWWNZwHI8,"October 24, 2015 at 11:40PM",0,0
https://t.co/0uoU84jQe2,"October 21, 2015 at 06:01PM",0,0
NA,"October 22, 2015 at 08:22PM",0,0
http://t.co/SmxCjxX8Kl,"September 10, 2015 at 03:26PM",0,1
https://t.co/g4qD9fvhRt,"October 23, 2015 at 04:33PM",0,0
https://t.co/hoZhbceSN5,"October 23, 2015 at 05:29PM",0,0
http://t.co/eTJuFpVToH,"August 20, 2015 at 11:42PM",1,1
NA,"December 03, 2015 at 12:36PM",0,0
NA,"November 28, 2015 at 08:27PM",1,1
NA,"November 28, 2015 at 08:23PM",1,1
https://t.co/W5YpGfXmTv,"October 23, 2015 at 08:57PM",0,0
https://t.co/bdCoUo0jY0,"September 08, 2015 at 10:38AM",0,0
https://t.co/fFkcGjU84x,"October 21, 2015 at 10:12AM",0,0
https://t.co/zzQjWMBq6i,"October 29, 2015 at 12:03AM",0,0
http://t.co/jPYjJkVq2n,"September 08, 2015 at 12:14PM",0,0
http://t.co/d1EF0jsAnb,"August 19, 2015 at 02:40PM",0,1
https://t.co/qxRVv996W7,"November 16, 2015 at 10:01AM",1,1
NA,"October 26, 2015 at 02:46PM",0,0
https://t.co/YI5fHDeNei,"October 27, 2015 at 04:25AM",0,0
http://t.co/H5zVYPExFF,"August 27, 2015 at 08:16PM",0,0
https://t.co/6DXOnSYdsD,"November 11, 2015 at 02:15AM",1,1
NA,"October 25, 2015 at 02:33AM",1,1
http://t.co/6La2hp6aQW,"September 08, 2015 at 12:09PM",0,0
https://t.co/nbq10KQke3,"October 23, 2015 at 01:45PM",0,0
http://t.co/QAytexd20R,"September 08, 2015 at 12:21PM",0,0
NA,"December 03, 2015 at 04:39PM",0,0
https://t.co/6ZTACibcbO,"October 26, 2015 at 09:07AM",0,0
https://t.co/ajRObBJQ0b,"November 13, 2015 at 04:08AM",1,1
NA,"October 25, 2015 at 08:21PM",1,1
https://t.co/U8P8oX7JNR,"October 01, 2015 at 05:41PM",0,0
https://t.co/4RMpP3Ysv3,"December 07, 2015 at 10:11AM",0,0
https://t.co/Eb8cUKymxA,"October 25, 2015 at 02:24AM",0,0
http://t.co/QFC5glkfJN,"October 09, 2015 at 06:35PM",1,0
NA,"October 22, 2015 at 02:25PM",0,0
http://t.co/eBOGWlb6w3,"September 08, 2015 at 05:46PM",0,0
http://t.co/xVT7oYXhwb,"September 08, 2015 at 12:29PM",0,0
http://t.co/p75LfDFJzG,"September 10, 2015 at 01:46PM",0,0
http://t.co/OWVvyITOgK,"September 14, 2015 at 07:24PM",0,0
http://t.co/VisNjtd0UD,"September 08, 2015 at 05:38PM",0,0
http://t.co/hbcrXIZ8Y6,"September 08, 2015 at 06:28PM",0,0
http://t.co/E8sdYgyI7b,"September 11, 2015 at 11:04PM",0,0
http://t.co/TRI5T5phgv,"September 09, 2015 at 06:11AM",0,0
http://t.co/yHFjDheuLD,"September 08, 2015 at 02:09PM",0,0
http://t.co/ZRRd0IjhBX,"September 09, 2015 at 10:22AM",0,0
http://t.co/2UkStxIkQw,"September 08, 2015 at 02:12PM",0,0
http://t.co/9DnMh9HtN1,"September 08, 2015 at 02:01PM",0,0
http://t.co/crnTHxEU2S,"September 08, 2015 at 02:25PM",0,0
http://t.co/I2QDF8vh0C,"September 08, 2015 at 05:12PM",0,0
http://t.co/Ld3O1usQVc,"September 08, 2015 at 11:46AM",0,0
http://t.co/pV9UKdTa7w,"September 09, 2015 at 11:55AM",0,0
http://t.co/xMUeuBZvGV,"September 10, 2015 at 08:58AM",0,0
http://t.co/yxGj1EXnaS,"September 11, 2015 at 12:38PM",0,0
http://t.co/3rGdIJy61h,"September 08, 2015 at 12:42PM",0,0
http://t.co/7RbQs6qNwk,"September 17, 2015 at 04:10PM",0,0
http://t.co/hNPAj1xsTD,"September 08, 2015 at 11:28AM",0,0
http://t.co/VEkqVla23F,"September 08, 2015 at 11:28AM",0,0
http://t.co/xHgWTtIWnI,"September 08, 2015 at 02:31PM",0,0
https://t.co/ZS397fWBQh,"September 10, 2015 at 11:26PM",0,0
http://t.co/wbqO9aBHOl,"September 09, 2015 at 07:05AM",0,1
http://t.co/7cdDiXBDUy,"September 22, 2015 at 09:05PM",1,0
https://t.co/21isYxqSrf,"November 26, 2015 at 09:36AM",1,1
NA,"October 12, 2015 at 04:01PM",0,1
https://t.co/WWjXnVNYpJ,"October 29, 2015 at 02:53AM",0,0
http://t.co/md1565WF55,"September 19, 2015 at 02:13PM",0,0
http://t.co/y5EGcC7ZlG,"September 19, 2015 at 03:37PM",0,1
https://t.co/HSSOApeOye,"December 02, 2015 at 04:54PM",0,0
https://t.co/BX1n9AG21Y,"October 27, 2015 at 10:42AM",0,0
https://t.co/bMgDO2ATXs,"October 24, 2015 at 09:26PM",0,0
https://t.co/fdJjXR2x08,"October 26, 2015 at 03:49PM",0,0
https://t.co/b96PY61sEH,"October 27, 2015 at 11:47AM",1,1
https://t.co/a8ZlMyDNMO,"October 25, 2015 at 02:39AM",0,0
https://t.co/dfcl4cvR61,"October 29, 2015 at 03:24PM",0,0
http://t.co/FVkGmKjtHZ,"September 11, 2015 at 04:20PM",1,1
NA,"September 08, 2015 at 02:58PM",0,0
http://t.co/4PYGCAa5yj,"September 22, 2015 at 02:52PM",0,0
https://t.co/6o1pL2GpEr,"October 30, 2015 at 05:57PM",0,0
https://t.co/HZ5mdt4jhu,"October 23, 2015 at 04:59AM",1,1
NA,"September 02, 2015 at 10:58PM",1,1
https://t.co/ZuHjMXlgtQ,"September 01, 2015 at 09:00PM",1,1
NA,"August 21, 2015 at 02:19PM",1,1
http://t.co/8jjy96aOqN,"September 14, 2015 at 03:47AM",1,1
https://t.co/TQjZki9LVq,"October 21, 2015 at 02:02PM",0,0
NA,"December 07, 2015 at 01:38AM",1,1
NA,"October 27, 2015 at 02:26PM",0,0
https://t.co/QqxF4DPVW3,"October 27, 2015 at 06:19PM",0,0
NA,"November 20, 2015 at 03:22PM",0,0
https://t.co/kjgPK6koMw,"October 25, 2015 at 10:32AM",0,0
https://t.co/rhYMsF87eh,"October 28, 2015 at 12:59PM",1,1
NA,"December 02, 2015 at 02:37PM",0,0
NA,"December 10, 2015 at 05:04AM",1,1
https://t.co/tyCN30klMd,"November 03, 2015 at 01:05PM",0,0
http://t.co/hjAJ14LVMJ,"October 19, 2015 at 07:44AM",0,0
NA,"October 27, 2015 at 04:24AM",0,0
NA,"December 08, 2015 at 11:59AM",0,0
https://t.co/h6FGByyPiR,"October 22, 2015 at 03:20AM",0,0
NA,"October 29, 2015 at 02:17PM",0,0
https://t.co/4SSnJyorvY,"December 11, 2015 at 02:26PM",1,1
https://t.co/O1aTqWv64B,"October 22, 2015 at 05:22AM",0,0
NA,"October 25, 2015 at 06:27PM",1,1
NA,"October 30, 2015 at 03:48PM",1,1
https://t.co/KtmUCDDVTU,"October 21, 2015 at 03:32PM",0,0
https://t.co/7nJlqV7Cbq,"October 23, 2015 at 04:27PM",0,0
https://t.co/MVR5wuuMZ3,"October 23, 2015 at 05:55PM",0,0
NA,"August 28, 2015 at 05:01PM",1,1
https://t.co/DDXi9omNUV,"November 03, 2015 at 12:52AM",1,1
http://t.co/7NdQYjX2Vu,"September 10, 2015 at 05:43PM",0,1
https://t.co/VlakJ78ITs,"October 30, 2015 at 11:55AM",1,1
https://t.co/gx90voozPu,"November 22, 2015 at 06:33PM",1,1
https://t.co/spLPnpSkqN,"November 01, 2015 at 08:08PM",1,1
https://t.co/ap8MHsaNht,"October 28, 2015 at 04:10PM",1,1
https://t.co/4bxJi3PFPv,"October 28, 2015 at 12:34PM",1,1
https://t.co/4Hu2od6ii7,"November 22, 2015 at 02:52PM",1,1
https://t.co/B9lGpITUZS,"November 05, 2015 at 01:24PM",1,1
https://t.co/eFfPD87bFU,"November 08, 2015 at 04:17PM",1,1
https://t.co/o3mrJxhPnV,"October 29, 2015 at 07:33AM",1,1
https://t.co/oKiIvBp0Kt,"October 30, 2015 at 02:12PM",1,1
https://t.co/Q9UjUBiLCa,"November 16, 2015 at 01:44PM",1,1
https://t.co/X1R1trWtGQ,"October 24, 2015 at 01:20PM",1,1
https://t.co/YAW7TAGBZ7,"October 26, 2015 at 11:17AM",1,1
NA,"November 30, 2015 at 01:15PM",1,1
NA,"December 11, 2015 at 12:52PM",1,1
NA,"September 19, 2015 at 12:47AM",1,1
https://t.co/tCfktjQCt3,"November 01, 2015 at 04:46AM",0,0
https://t.co/5dHsxcJ2Xg,"October 27, 2015 at 10:17AM",0,0
https://t.co/taN7T01mpd,"November 07, 2015 at 04:00PM",0,0
NA,"November 19, 2015 at 08:00PM",0,0
https://t.co/0EuHnsX20N,"October 30, 2015 at 04:15PM",0,0
NA,"October 27, 2015 at 03:28PM",0,0
NA,"October 24, 2015 at 04:25PM",0,0
